time_open_sec,time_close_sec,open,high,low,close,rsi14,dow
1705021200,1705024800,2031.03000000,2034.72000000,2030.01000000,2033.87700000,57.022314,5
1705024800,1705028400,2033.87700000,2035.25000000,2033.19600000,2033.96300000,57.121930,5
1705028400,1705032000,2033.96400000,2035.63700000,2033.62300000,2033.87600000,56.978051,5
1705032000,1705035600,2033.84700000,2034.99400000,2032.78400000,2034.65900000,58.003318,5
1705035600,1705039200,2034.67200000,2037.10500000,2033.70000000,2035.99800000,59.768994,5
1705039200,1705042800,2035.94200000,2036.76500000,2034.88300000,2035.20800000,58.213909,5
1705042800,1705046400,2035.23600000,2039.35000000,2034.12000000,2037.55400000,61.423751,5
1705046400,1705050000,2037.55200000,2039.75000000,2036.90900000,2038.61000000,62.808639,5
1705050000,1705053600,2038.62200000,2040.03100000,2037.78100000,2038.09100000,61.637449,5
1705053600,1705057200,2038.09400000,2046.08400000,2037.96600000,2045.80300000,70.453880,5
1705057200,1705060800,2045.83500000,2047.38200000,2044.12600000,2045.30700000,69.349977,5
1705060800,1705064400,2045.33900000,2053.79400000,2045.33900000,2047.75500000,71.706277,5
1705064400,1705068000,2047.80800000,2056.64300000,2044.32900000,2056.09700000,77.932184,5
1705068000,1705071600,2056.14900000,2062.26700000,2053.27800000,2055.98000000,77.674024,5
1705071600,1705075200,2055.94300000,2060.07400000,2050.78500000,2053.61200000,72.443426,5
1705075200,1705078800,2053.64600000,2055.52100000,2048.23400000,2048.24500000,62.217095,5
1705078800,1705082400,2048.21300000,2048.57900000,2041.39700000,2043.85300000,55.333372,5
1705082400,1705086000,2043.81100000,2048.65900000,2042.90900000,2047.47800000,59.332720,5
1705086000,1705089600,2047.48200000,2049.14500000,2046.17600000,2047.28300000,59.026548,5
1705089600,1705093200,2047.33100000,2047.67300000,2046.00800000,2047.54400000,59.329062,5
1705093200,1705096800,2047.49800000,2049.22300000,2046.83900000,2049.03200000,61.092744,5
1705273200,1705276800,2048.13000000,2048.70500000,2046.29300000,2047.58700000,58.442333,0
1705276800,1705280400,2047.65200000,2048.46100000,2045.76400000,2047.84500000,58.786131,1
1705280400,1705284000,2047.86300000,2051.38700000,2047.44600000,2050.93800000,62.763254,1
1705284000,1705287600,2050.94100000,2056.37100000,2049.82200000,2056.33100000,68.475524,1
1705287600,1705291200,2056.28200000,2058.03300000,2055.45200000,2057.37600000,69.453371,1
1705291200,1705294800,2057.37300000,2057.55100000,2053.54100000,2054.28900000,63.215302,1
1705294800,1705298400,2054.29000000,2055.53200000,2053.00500000,2055.06200000,64.085179,1
1705298400,1705302000,2055.07200000,2056.97700000,2053.82200000,2055.37700000,64.454069,1
1705302000,1705305600,2055.41700000,2055.93100000,2052.86600000,2054.16700000,61.827063,1
1705305600,1705309200,2054.21800000,2058.62600000,2053.76400000,2056.65200000,64.983580,1
1705309200,1705312800,2056.64400000,2056.96300000,2052.87100000,2054.90700000,61.159142,1
1705312800,1705316400,2054.94000000,2055.11100000,2052.04600000,2053.02200000,57.240226,1
1705316400,1705320000,2053.06800000,2053.74500000,2051.45100000,2053.25700000,57.604947,1
1705320000,1705323600,2053.26300000,2053.64900000,2051.27100000,2052.67700000,56.327938,1
1705323600,1705327200,2052.73500000,2054.24300000,2052.04700000,2054.15500000,58.832436,1
1705327200,1705330800,2054.22000000,2054.42200000,2051.55600000,2052.13600000,54.255184,1
1705330800,1705334400,2052.09400000,2053.82600000,2049.19300000,2053.25800000,56.290380,1
1705334400,1705338000,2053.23100000,2054.95400000,2053.14800000,2054.01800000,57.664346,1
1705338000,1705341600,2054.03100000,2056.37900000,2053.59300000,2055.28100000,59.919158,1
1705341600,1705345200,2055.31300000,2055.45700000,2054.25100000,2054.43200000,57.694676,1
1705345200,1705348800,2054.42900000,2054.51900000,2053.88500000,2053.93600000,56.377845,1
1705359600,1705363200,2054.64300000,2055.32400000,2053.12400000,2053.84100000,56.113671,1
1705363200,1705366800,2053.99700000,2054.50800000,2050.76400000,2051.37300000,49.610024,2
1705366800,1705370400,2051.33500000,2053.37200000,2049.91000000,2050.83400000,48.293569,2
1705370400,1705374000,2050.84200000,2051.47700000,2049.76100000,2050.49100000,47.431010,2
1705374000,1705377600,2050.48800000,2051.52300000,2048.34400000,2049.43600000,44.781640,2
1705377600,1705381200,2049.43700000,2050.05900000,2048.96400000,2049.32900000,44.510087,2
1705381200,1705384800,2049.34700000,2049.43100000,2047.48500000,2048.57000000,42.539526,2
1705384800,1705388400,2048.53500000,2050.52000000,2047.35500000,2050.46900000,48.663403,2
1705388400,1705392000,2050.47700000,2050.88500000,2047.99100000,2049.37700000,45.650500,2
1705392000,1705395600,2049.34500000,2050.02400000,2042.05200000,2043.12900000,33.044339,2
1705395600,1705399200,2043.13400000,2043.88500000,2038.60800000,2041.21800000,30.289282,2
1705399200,1705402800,2041.17100000,2042.40700000,2039.20100000,2041.00700000,29.991948,2
1705402800,1705406400,2041.03800000,2041.20700000,2038.13900000,2039.87400000,28.380881,2
1705406400,1705410000,2039.81400000,2040.00100000,2035.58800000,2038.46700000,26.478689,2
1705410000,1705413600,2038.41900000,2045.08900000,2031.24400000,2037.63200000,25.391046,2
1705413600,1705417200,2037.67300000,2042.62100000,2036.79900000,2038.18500000,27.514601,2
1705417200,1705420800,2038.19500000,2041.98900000,2037.29600000,2041.05300000,37.456977,2
1705420800,1705424400,2041.10200000,2041.26900000,2032.45100000,2033.47300000,26.939633,2
1705424400,1705428000,2033.48200000,2033.83800000,2024.88400000,2025.29200000,20.310971,2
1705428000,1705431600,2025.34100000,2028.90500000,2024.18800000,2025.09300000,20.180892,2
1705431600,1705435200,2025.09500000,2030.16000000,2024.91000000,2029.19000000,30.105550,2
1705435200,1705438800,2029.22000000,2029.75400000,2027.80600000,2028.24300000,29.201722,2
1705438800,1705442400,2028.29300000,2028.55500000,2027.11500000,2028.46200000,29.727141,2
1705446000,1705449600,2027.92200000,2028.05700000,2025.58400000,2027.82600000,29.052816,2
1705449600,1705453200,2028.10000000,2028.84300000,2025.63200000,2028.43500000,30.674454,3
1705453200,1705456800,2028.43200000,2030.73800000,2026.67200000,2030.26400000,35.446654,3
